X,Y,Z,LINE,STN_CORR,Elev_trim,Res_trim
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,676.558252730483,29.9443808798146
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,671.558252730483,27.4015248304541
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,666.308252730483,21.4141340465214
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,660.795752730483,14.9228877982655
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,655.007627730483,9.90005738695133
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,648.930096480483,6.91946540330605
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,642.548688667983,5.58288458725156
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,635.848210464858,5.30779100184842
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,628.812708351577,5.68314726438642
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,621.425431132631,6.42702177039461
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,613.668790052739,7.32187669694307
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,605.524316918852,8.21381871397432
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,596.97262012827,9.02089814616832
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,587.993338498159,9.71632785715089
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,578.565092786543,10.3014855018453
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,568.665434789346,10.7863750511418
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,558.270793892289,11.179513877711
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,547.35642095038,11.4834718250136
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,535.896329361374,11.6939247588029
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,523.863233192919,11.8016903735747
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,511.228482216041,11.7971706169984
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,497.961993690319,11.6757482367305
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,484.032180738311,11.4421440802863
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,469.405877138702,11.1121514113679
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,454.048258359113,10.7112808750328
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,437.922758640544,10.2711020506274
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,420.990983936047,9.82475937329728
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,403.212620496326,9.40302156007053
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,384.545338884618,9.03158049524768
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,364.944693192325,8.72966424266022
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,344.364015215417,8.5096424844877
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,322.754303339663,8.37725125828079
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,300.064105870122,8.33213002930133
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,276.239398527104,8.36862651268733
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,251.223455816935,8.47672521512056
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,224.956715971258,8.64297951888162
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,197.376639133297,8.85155996858276
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,168.417558453437,9.08542143694488
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,138.010523739585,9.32756588263126
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,106.08313729004,9.56231240636978
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264611.838266924,3843726.88363798,676.558252730483,L1_3,2084.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,676.720942364278,25.4977001810126
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,671.718641782753,23.7101850018618
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,666.466226172152,18.8142314718257
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,660.95118978102,13.0359711708706
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,655.160401570332,8.59033416033846
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,649.080073949109,6.02467415664649
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,642.695729946826,4.94243085416428
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,635.992168744428,4.81916427843189
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,628.95342948191,5.29958308808553
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,621.562753256267,6.13292240966822
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,613.802543219341,7.1101311997237
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,605.654322680569,8.0741342210968
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,597.098691114858,8.93874364685819
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,588.115277970862,9.67633652670555
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,578.682694169666,10.2904841820301
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,568.77848117841,10.7946469946725
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,558.379057537591,11.2006331170629
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,547.459662714732,11.5133887342705
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,535.994298150729,11.72985759137
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,523.955665358526,11.8412080035994
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,511.315100926714,11.8376782042656
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,498.04250827331,11.7144248994345
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,484.106285987237,11.4762350296794
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,469.473252586859,11.1394075253009
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,454.108567516463,10.7303225144897
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,437.975648192547,10.2815703114166
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,421.036082902435,9.82723755479313
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,403.249539347818,9.39879565462602
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,384.57366861547,9.02234332044722
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,364.964004346504,8.71724449996153
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,344.37385686409,8.49579845665377
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,322.754303339663,8.36353525955482
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,300.064105870122,8.31977872040743
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,276.239398527104,8.35852295672728
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,251.223455816935,8.46942432930112
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,224.956715971258,8.63872706217337
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,197.376639133297,8.85032402616051
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,168.417558453437,9.08693245036044
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,138.010523739585,9.33136882357746
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,106.08313729004,9.56783033853026
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264616.793422387,3843730.27671481,676.720942364278,L1_3,2090.5,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,677.046542315494,18.5432046797928
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,672.039637450248,17.8609729078984
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,666.78238734174,14.3846144270591
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,661.262274727807,9.56217622885359
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,655.466156483177,6.15874203067301
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,649.380232326315,4.38535356873691
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,642.990011961611,3.76630896706028
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,636.280280578671,3.90209357956864
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,629.235062626584,4.55648037106289
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,621.837583776893,5.54359540409204
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,614.070230984717,6.67120669067945
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,605.914510552932,7.77336485657194
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,597.351004099559,8.75210115960969
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,588.359322323516,9.57552493755638
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,578.918056458671,10.2501191240642
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,569.004727300585,10.7955964458207
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,558.595731684593,11.2300876657447
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,547.666286287803,11.5631650357531
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,536.190368621172,11.7942024079049
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,524.140655071211,11.9149567986893
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,511.488455843751,11.9152344245486
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,498.203646654918,11.7896782820402
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,484.254597006643,11.5432108891223
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,469.608094875955,11.1932122255358
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,454.229267638732,10.7679158344192
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,438.081499039649,10.302077514645
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,421.126342010611,9.83176974659649
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,403.323427130121,9.38993118907358
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,384.630366505606,9.0035018182996
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,365.002652849866,8.6921223039206
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,344.393553511339,8.46794288548188
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,322.754303339663,8.33607106086236
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,300.064105870122,8.29517970899997
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,276.239398527104,8.33853711821305
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,251.223455816935,8.45513768192427
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,224.956715971258,8.6306059769016
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,197.376639133297,8.84828024510853
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,168.417558453437,9.09040371481396
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,138.010523739585,9.33942328702842
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,106.08313729004,9.5792946700408
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
264622.161507473,3843733.95254803,677.046542315494,L1_3,2097.0,,
