X,Y,Z,LINE,STN_CORR,Elev_trim[0],Elev_trim[1],Elev_trim[2],Elev_trim[3],Elev_trim[4],Elev_trim[5],Elev_trim[6],Elev_trim[7],Elev_trim[8],Elev_trim[9],Elev_trim[10],Elev_trim[11],Elev_trim[12],Elev_trim[13],Elev_trim[14],Elev_trim[15],Elev_trim[16],Elev_trim[17],Elev_trim[18],Elev_trim[19],Elev_trim[20],Elev_trim[21],Elev_trim[22],Elev_trim[23],Elev_trim[24],Elev_trim[25],Elev_trim[26],Elev_trim[27],Elev_trim[28],Elev_trim[29],Elev_trim[30],Elev_trim[31],Elev_trim[32],Elev_trim[33],Elev_trim[34],Elev_trim[35],Elev_trim[36],Elev_trim[37],Elev_trim[38],Elev_trim[39],Elev_trim[40],Elev_trim[41],Elev_trim[42],Elev_trim[43],Elev_trim[44],Elev_trim[45],Elev_trim[46],Elev_trim[47],Elev_trim[48],Elev_trim[49],Elev_trim[50],Elev_trim[51],Elev_trim[52],Elev_trim[53],Elev_trim[54],Elev_trim[55],Elev_trim[56],Elev_trim[57],Elev_trim[58],Elev_trim[59],Elev_trim[60],Res_trim[0],Res_trim[1],Res_trim[2],Res_trim[3],Res_trim[4],Res_trim[5],Res_trim[6],Res_trim[7],Res_trim[8],Res_trim[9],Res_trim[10],Res_trim[11],Res_trim[12],Res_trim[13],Res_trim[14],Res_trim[15],Res_trim[16],Res_trim[17],Res_trim[18],Res_trim[19],Res_trim[20],Res_trim[21],Res_trim[22],Res_trim[23],Res_trim[24],Res_trim[25],Res_trim[26],Res_trim[27],Res_trim[28],Res_trim[29],Res_trim[30],Res_trim[31],Res_trim[32],Res_trim[33],Res_trim[34],Res_trim[35],Res_trim[36],Res_trim[37],Res_trim[38],Res_trim[39],Res_trim[40],Res_trim[41],Res_trim[42],Res_trim[43],Res_trim[44],Res_trim[45],Res_trim[46],Res_trim[47],Res_trim[48],Res_trim[49],Res_trim[50],Res_trim[51],Res_trim[52],Res_trim[53],Res_trim[54],Res_trim[55],Res_trim[56],Res_trim[57],Res_trim[58],Res_trim[59],Res_trim[60]
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,656.463726297938,651.453192126223,646.192131245922,640.668017321606,634.867697701075,628.777362099516,622.38250971788,615.667914717162,608.617589966408,601.214748978117,593.441765940411,585.280133750819,576.710419951748,567.712220462724,558.264110999248,548.343596062598,537.927055379116,526.98968766146,515.505451557921,503.447003649205,490.785633345053,477.491194525694,463.532033765367,448.874914967023,433.484940228762,417.325466753589,400.358019604656,382.542200098277,363.835589616579,344.193648610796,323.569610554723,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,36.4715036910089,32.0805701317136,23.6929846550807,16.7257744276163,11.9864367519125,8.93884722878012,7.07891667238868,6.02726951787947,5.53966465832675,5.45959634622888,5.67920357892945,6.1159686827976,6.70304063920953,7.3884184055342,8.13591279565299,8.92329217619975,9.73798270226471,10.5728068032322,11.4231545937941,12.2854589324723,13.156325667822,14.0319395398714,14.9076575035271,15.7777744745063,16.6354689062671,17.4728986672047,18.2814128574632,19.0518394181926,19.7748282768628,20.4412612195456,21.0427224684795,21.5718516938191,22.0227515632089,22.3910696124651,22.6738918954296,22.8698663052609,22.979319508678,23.0044756987963,22.9495908675319,22.8209886176038,,,,,,,,,,,,,,,,,,,,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,656.787260443133,651.772151200101,646.506286494917,640.977128554473,635.171512717008,629.075616087669,622.674924626864,615.954198593018,608.89743625748,601.487835805164,593.707755330233,585.538670831556,576.961132107945,567.954716448153,558.497980005371,548.568406740451,538.142354812284,527.195000287709,515.700278036906,503.630819673562,490.957888392051,477.651310546464,463.679403808598,449.008901733839,433.604874555342,417.43064601792,400.447706053627,382.615619091119,363.891927780486,344.232051904321,323.589182234348,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,32.9750926746533,30.1598829675198,23.5890164101734,17.0638589498686,12.3098084894227,9.15643978600519,7.19597202449546,6.07306976582743,5.54205883340312,5.4388332328654,5.6490839995072,6.08592290129964,6.67930360757242,7.37465966517006,8.13383648517385,8.93326819142267,9.75957103392444,10.6051339063589,11.4651826745622,12.3361683472042,13.2148164894326,14.0974583818998,14.9795655040862,15.8554872259517,16.7183920407995,17.5603744036162,18.3726832632263,19.1460295817845,19.8709462918285,20.5382194835542,21.1393858150726,21.6670845969177,22.1155045650188,22.4804288935021,22.7590672485055,22.9501920129002,23.054242770796,23.0735591307979,23.0125211521659,22.8775811049251,,,,,,,,,,,,,,,,,,,,,
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447,657.434766852108,652.41050127104,647.135022410918,641.595769607791,635.779554164506,629.672527949058,623.260150422837,616.527154020306,609.457507797647,602.034379263856,594.240094303375,586.05609509487,577.46289592594,568.440036798564,558.966034714818,549.018332526886,538.573245229556,527.60590356736,516.090194822055,503.998700639484,491.302631747784,477.9717594115,463.974343458401,449.277056707648,433.844905619357,417.641146976651,400.62720040181,382.762556498227,364.004680399464,344.308910495764,323.628352096879,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,29.9576188735045,28.3924733454,23.7985212108647,18.1057436780989,13.3251509211679,9.87742155758007,7.62539140071864,6.29475335742055,5.63574376771484,5.46061997871452,5.63578829694946,6.06198393723697,6.66077527837413,7.37122005005108,8.15035141315415,8.97132160865831,9.8187524655025,10.6839688753834,11.5617794253756,12.4486397938494,13.3415069904309,14.2370047060177,15.130831094243,16.0174379300134,16.889963865823,17.7403633763293,18.5596703578857,19.3383456722198,20.0666707721744,20.7352246936841,21.3354398398644,21.8599491011042,22.3031071819861,22.6609671781096,22.9309896594916,23.1121975045605,23.2052527452003,23.2127210496161,23.1392268286259,22.9914787533751,,,,,,,,,,,,,,,,,,,,,
265337.439998853,3842351.20624493,658.082273261083,L6_2,1453,658.082273261083,653.048851341979,647.76375832692,642.214410661108,636.387595612005,630.269439810447,623.845376218811,617.100109447594,610.017579337815,602.580922722548,594.772433276517,586.573519358185,577.964659743936,568.925357148975,559.434089424265,549.46825831332,539.004135646828,528.016806847012,516.480111607204,504.366581605406,491.647375103518,478.292208276536,464.269283108205,449.545211681457,434.084936683372,417.851647935382,400.806694749993,382.909493905334,364.117433018443,344.385769087207,323.667521959409,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,30.2430595408343,29.090181738581,25.4800230224919,20.334305157893,15.2985137984053,11.2823465834711,8.51307596621455,6.82483834001048,5.94659187988259,5.64486801069186,5.7513869610194,6.14538936219907,6.73488484025249,7.44955999934708,8.23987971586652,9.07474987871277,9.93635168723866,10.8148004819537,11.7044736175036,12.601859472882,13.5041716705767,14.4083252416067,15.3102194482972,16.2043618201576,17.0837991969831,17.9402758357156,18.7645412486678,19.5467398928492,20.2768408359175,20.9451663609549,21.5430135457445,22.0629903338835,22.4996268187545,22.8492646012014,23.1096200210214,23.2799693540934,23.3611889662049,23.3560613719092,23.2694496144149,23.1083138536543,,,,,,,,,,,,,,,,,,,,,
265342.807492494,3842354.88288296,658.729779670058,L6_2,1459.5,658.729779670058,653.687201412918,648.392494242921,642.833051714425,636.995637059504,630.866351671836,624.430602014785,617.673064874882,610.577650877983,603.12746618124,595.304772249659,587.090943621499,578.466423561932,569.410677499386,559.902144133712,549.918184099755,539.4350260641,528.427710126663,516.870028392353,504.734462571328,491.992118459252,478.612657141572,464.564222758008,449.813366655266,434.324967747386,418.062148894113,400.986189098176,383.056431312442,364.230185637422,344.46262767865,323.70669182194,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,31.2344376726479,31.0316888990613,28.6884748225469,23.6597249331267,18.0096616596349,13.1769682966007,9.72520460602991,7.5743458994504,6.41400802151509,5.94983541672307,5.96769047693438,6.31803655970875,6.89089197435728,7.60399717714909,8.39992458048975,9.2428610921806,10.1125687111389,10.9981795081738,11.8938845408454,12.7963911993546,13.7032804139594,14.611797205159,15.5180311045601,16.4165007020918,17.3000948184326,18.1602723410712,18.9874250248378,19.7713125531739,20.5015309056481,21.1680959327095,21.762135425888,22.2762131107763,22.7050527268899,23.0453079305552,23.2949494858798,23.4535025724919,23.5220474934399,23.5035758163936,23.4031853641489,23.2280825637463,,,,,,,,,,,,,,,,,,,,,
265347.762102009,3842358.27670267,659.274090130901,L6_2,1465.5,659.274090130901,654.223814821644,648.921025746925,643.35309721847,637.506772263591,631.368131060969,624.922557798216,618.154705872325,611.04846135014,603.586904601845,595.752270016136,587.525903701141,578.888219070396,569.818650208114,560.295602902719,550.296403232053,539.797243577854,528.773125940945,517.19780242219,505.043712727498,492.281918548071,478.882034659673,464.812156576855,450.038784589896,434.52674400359,418.239101387967,401.137076641564,383.179950657841,364.324968374931,344.527236977876,323.739619010968,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,33.0240125558238,33.1137004712506,31.3564158147456,26.5339291515291,20.5100076834084,15.0298564351236,10.9645995334867,8.36633972878377,6.92455235377974,6.2991204309418,6.23238943001344,6.5445923903914,7.10576711722747,7.82021847488892,8.62202547417431,9.47088131195589,10.3448174504254,11.2327522564504,12.1293269246901,13.031904941354,13.9386885174095,14.8473740422901,15.7542717009384,16.653883662948,17.5388828170693,18.4003732954042,19.2283177050211,20.0120263229833,20.7406674497862,21.4039064357458,21.992672698977,22.4994724770011,22.919241536081,23.2489650193929,23.4868611329022,23.6326935200304,23.6877366286018,23.6551850758458,23.5403657470969,23.3507254421571,,,,,,,,,,,,,,,,,,,,,
265353.12959565,3842361.9533407,659.714825202806,L6_2,1472,659.714825202806,654.658317492995,649.348984397693,643.774184647625,637.920644910055,631.774428185606,625.320900624934,618.544696686229,611.429682550589,603.958917708167,596.114614623623,587.878096384852,579.229752234143,570.148990875899,560.614191449742,550.602652052277,540.090535684939,529.052813499234,517.463205204244,505.294116494505,492.516573349278,479.10015304679,465.012911729178,450.221308345685,434.690124793018,418.382382062717,401.259252195901,383.279965835744,364.401715157579,344.579551945506,323.76628057283,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,34.6446018098268,34.2427513701203,32.3665640017102,28.1863561556333,22.3682221673844,16.5941965745245,12.0754547020084,9.09658338401894,7.40672121630952,6.64308823981,6.51111617050587,6.80181308672925,7.36444106529267,8.08891889526147,8.90064714483758,9.7555394494684,10.6310869228652,11.5171749928134,12.409810529802,13.3076135368827,14.2097465525012,15.1145166152257,16.0184979358677,16.9161514275397,17.799875809241,18.6603503003653,19.4870370634276,20.2687335302535,20.9941281174118,21.6524957762612,22.234541685889,22.7327009969892,23.1421414211712,23.4601988240676,23.6853284578213,23.8175221796485,23.8582409498993,23.8108769020045,23.6809799315514,23.4762328747396,,,,,,,,,,,,,,,,,,,,,
265358.084197412,3842365.34716559,660.155560274711,L6_2,1478,660.155560274711,655.092820164345,649.77694304846,644.195272076781,638.334517556518,632.180725310242,625.719243451652,618.934687500133,611.810903751038,604.330930814488,596.47695923111,588.230289068564,579.57128539789,570.479331543683,560.932779996765,550.908900872501,540.383827792025,529.332501057524,517.728607986298,505.544520261511,492.751228150485,479.318271433907,465.213666881501,450.403832101474,434.853505582446,418.525662737466,401.381427750237,383.379981013647,364.478461940228,344.631866913137,323.792942134692,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,35.212764330753,34.7837576569361,33.1678215315471,29.4772190505244,23.811133391161,17.7995275603732,12.9141556712612,9.63654347844516,7.76424581244728,6.91228732160719,6.75356556766796,7.0531307439579,7.64047507355416,8.39107111698505,9.22199775276918,10.0866325302498,10.9636255655536,11.8454178748396,12.7305703896031,13.6197239388465,14.5134350286001,15.4108306321147,16.3088192839374,17.2018158975795,18.0819021017407,18.9392739538137,19.7628351303858,20.5408194411505,21.2613956829756,21.9134217329992,22.4873625024911,22.9755765898363,23.3734833506971,23.6787840924805,23.8901621084721,24.0078291920443,24.0334263093224,23.9705381208133,23.8249335125859,23.6045273932554,,,,,,,,,,,,,,,,,,,,,
265363.451674255,3842369.02381483,660.596295346616,L6_2,1484.5,660.596295346616,655.527322835695,650.204901699227,644.616359505937,638.748390202982,632.587022434879,626.11758627837,619.324678314037,612.192124951487,604.702943920809,596.839303838598,588.582481752275,579.912818561637,570.809672211467,561.251368543788,551.215149692726,540.67711989911,529.612188615813,517.994010768352,505.794924028518,492.985882951691,479.536389821024,465.414422033823,450.586355857262,435.016886371873,418.668943412215,401.503603304574,383.47999619155,364.555208722876,344.684181880768,323.819603696554,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,34.4054969116266,34.8739290175707,34.421664271607,30.9403116542327,25.0497122887107,18.6595932113558,13.4321791337964,9.93625373912549,7.9597073874112,7.08020456712969,6.94057842148179,7.28441465713745,7.92339356164919,8.7188411382955,9.58005628739851,10.459351266685,11.3384682746906,12.214161213783,13.0888251699675,13.9659260688769,14.8478605542357,15.7347871529934,16.6240196915104,17.5099235690323,18.3842233037134,19.2365783288895,20.0552809220222,20.8279565313624,21.5422213353011,22.1864949602311,22.7509914012203,23.2279912572449,23.6131866726749,23.9046609908113,24.1013172404254,24.2035801233295,24.2132654582011,24.134146468398,23.9722082302724,23.7355939518711,,,,,,,,,,,,,,,,,,,,,
265368.406268263,3842372.4176449,660.92422436871,L6_2,1490.5,660.92422436871,655.850614638857,650.523324422512,644.929669695349,639.056332231828,632.889327895131,626.4139733416,619.614851060391,612.475772665122,604.97974035009,597.108906419306,588.844530791983,580.166936383294,571.055462254171,561.488414418591,551.443014191232,540.895343952505,529.820290201842,518.191483763646,505.98123700354,493.160477905428,479.698680852411,465.563793946744,450.722162695792,435.138449882294,418.77555142812,401.594508051238,383.554412505511,364.612312182498,344.723106843335,323.839441237213,301.914834587153,279.224637117612,255.399929774594,230.383987064425,204.117247218747,176.537170380786,147.578089700927,117.171054987074,85.2436685375296,,,,,,,,,,,,,,,,,,,,,,34.4677021069176,35.1541444894276,35.1034624816672,31.7272484508224,25.5973891236343,18.9056637852147,13.4871081094842,9.92247715668173,7.95328396282585,7.12145180086248,7.05247282295377,7.4782546335974,8.19699678617643,9.05707321628289,9.96082778893276,10.8610415366866,11.7444454861587,12.6137764772728,13.4764528921146,14.33949889831,15.207551915497,16.0819923777992,16.9606102471114,17.8377267924181,18.7046856993705,19.5505757020956,20.3630458643948,21.129089769038,21.8357573445406,22.4710252299702,23.0248609415747,23.4894776433234,23.8608666094986,24.1375118006253,24.3185317638995,24.4045590443339,24.3975814915929,24.3015575064999,24.1226856006084,23.8693354492921,,,,,,,,,,,,,,,,,,,,,
