X,Y,Z,LINE,STN_CORR,Elev_trim,Res_trim
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,653.442259163006,4.54797644433936
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,648.442259163006,9.10735142927827
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,643.192259163006,26.4679207971725
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,637.679759163006,41.9111902779907
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,631.891634163006,42.7866120728119
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,625.814102913006,34.1182957017411
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,619.432695100506,23.6290724005002
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,612.732216897381,15.5967589556212
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,605.6967147841,10.7310500557483
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,598.309437565154,8.2411030046205
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,590.552796485262,7.27006781189813
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,582.408323351375,7.27432677588869
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,573.856626560793,7.9503856191491
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,564.877344930682,9.10138059058582
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,555.449099219066,10.5551249978985
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,545.549441221869,12.142179351283
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,535.154800324812,13.7133034951626
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,524.240427382903,15.1663199926736
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,512.780335793898,16.4586840978962
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,500.747239625442,17.5995382398213
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,488.112488648564,18.629718866942
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,474.846000122842,19.6013728725597
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,460.916187170834,20.5638113641088
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,446.289883571225,21.556443654587
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,430.932264791636,22.6066686638063
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,414.806765073067,23.7302830794158
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,397.87499036857,24.9327506282621
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,380.096626928849,26.2105158510506
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,361.429345317141,27.5521041140372
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,341.828699624848,28.9389793956676
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,321.24802164794,30.3463311594009
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,299.638309772186,31.7440068855669
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,276.948112302645,33.0978668125291
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,253.123404959627,34.3715173335456
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,228.107462249458,35.5283000888694
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,201.840722403781,36.533665525128
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,174.26064556582,37.3577265430099
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,145.30156488596,37.977668948423
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,114.894530172108,38.3796734222791
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,82.9671437225631,38.5600552094592
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,,
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,,
265265.155171108,3842659.59671697,653.442259163006,L5_2,1134.5,,
