X,Y,Z,LINE,STN_CORR,Elev_trim,Res_trim
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,656.463726297938,36.4715036910089
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,651.453192126223,32.0805701317136
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,646.192131245922,23.6929846550807
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,640.668017321606,16.7257744276163
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,634.867697701075,11.9864367519125
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,628.777362099516,8.93884722878012
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,622.38250971788,7.07891667238868
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,615.667914717162,6.02726951787947
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,608.617589966408,5.53966465832675
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,601.214748978117,5.45959634622888
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,593.441765940411,5.67920357892945
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,585.280133750819,6.1159686827976
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,576.710419951748,6.70304063920953
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,567.712220462724,7.3884184055342
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,558.264110999248,8.13591279565299
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,548.343596062598,8.92329217619975
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,537.927055379116,9.73798270226471
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,526.98968766146,10.5728068032322
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,515.505451557921,11.4231545937941
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,503.447003649205,12.2854589324723
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,490.785633345053,13.156325667822
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,477.491194525694,14.0319395398714
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,463.532033765367,14.9076575035271
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,448.874914967023,15.7777744745063
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,433.484940228762,16.6354689062671
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,417.325466753589,17.4728986672047
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,400.358019604656,18.2814128574632
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,382.542200098277,19.0518394181926
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,363.835589616579,19.7748282768628
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,344.193648610796,20.4412612195456
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,323.569610554723,21.0427224684795
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,301.914834587153,21.5718516938191
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,279.224637117612,22.0227515632089
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,255.399929774594,22.3910696124651
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,230.383987064425,22.6738918954296
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,204.117247218747,22.8698663052609
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,176.537170380786,22.979319508678
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,147.578089700927,23.0044756987963
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,117.171054987074,22.9495908675319
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,85.2436685375296,22.8209886176038
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265322.160425936,3842340.74205319,656.463726297938,L6_2,1434.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,656.787260443133,32.9750926746533
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,651.772151200101,30.1598829675198
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,646.506286494917,23.5890164101734
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,640.977128554473,17.0638589498686
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,635.171512717008,12.3098084894227
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,629.075616087669,9.15643978600519
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,622.674924626864,7.19597202449546
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,615.954198593018,6.07306976582743
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,608.89743625748,5.54205883340312
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,601.487835805164,5.4388332328654
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,593.707755330233,5.6490839995072
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,585.538670831556,6.08592290129964
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,576.961132107945,6.67930360757242
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,567.954716448153,7.37465966517006
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,558.497980005371,8.13383648517385
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,548.568406740451,8.93326819142267
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,538.142354812284,9.75957103392444
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,527.195000287709,10.6051339063589
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,515.700278036906,11.4651826745622
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,503.630819673562,12.3361683472042
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,490.957888392051,13.2148164894326
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,477.651310546464,14.0974583818998
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,463.679403808598,14.9795655040862
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,449.008901733839,15.8554872259517
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,433.604874555342,16.7183920407995
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,417.43064601792,17.5603744036162
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,400.447706053627,18.3726832632263
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,382.615619091119,19.1460295817845
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,363.891927780486,19.8709462918285
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,344.232051904321,20.5382194835542
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,323.589182234348,21.1393858150726
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,301.914834587153,21.6670845969177
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,279.224637117612,22.1155045650188
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,255.399929774594,22.4804288935021
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,230.383987064425,22.7590672485055
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,204.117247218747,22.9501920129002
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,176.537170380786,23.054242770796
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,147.578089700927,23.0735591307979
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,117.171054987074,23.0125211521659
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,85.2436685375296,22.8775811049251
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265327.116142643,3842344.13583973,656.787260443133,L6_2,1440.5,,
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,657.434766852108,29.9576188735045
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,652.41050127104,28.3924733454
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,647.135022410918,23.7985212108647
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,641.595769607791,18.1057436780989
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,635.779554164506,13.3251509211679
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,629.672527949058,9.87742155758007
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,623.260150422837,7.62539140071864
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,616.527154020306,6.29475335742055
265332.484835742,3842347.81244181,657.434766852108,L6_2,1447.0,609.457507797647,5.63574376771484
