X,Y,Z,LINE,STN_CORR,Elev_trim[0],Elev_trim[1],Elev_trim[2],Elev_trim[3],Elev_trim[4],Elev_trim[5],Elev_trim[6],Elev_trim[7],Elev_trim[8],Elev_trim[9],Elev_trim[10],Elev_trim[11],Elev_trim[12],Elev_trim[13],Elev_trim[14],Elev_trim[15],Elev_trim[16],Elev_trim[17],Elev_trim[18],Elev_trim[19],Elev_trim[20],Elev_trim[21],Elev_trim[22],Elev_trim[23],Elev_trim[24],Elev_trim[25],Elev_trim[26],Elev_trim[27],Elev_trim[28],Elev_trim[29],Elev_trim[30],Elev_trim[31],Elev_trim[32],Elev_trim[33],Elev_trim[34],Elev_trim[35],Elev_trim[36],Elev_trim[37],Elev_trim[38],Elev_trim[39],Elev_trim[40],Elev_trim[41],Elev_trim[42],Elev_trim[43],Elev_trim[44],Elev_trim[45],Elev_trim[46],Elev_trim[47],Elev_trim[48],Elev_trim[49],Elev_trim[50],Elev_trim[51],Elev_trim[52],Elev_trim[53],Elev_trim[54],Elev_trim[55],Elev_trim[56],Elev_trim[57],Elev_trim[58],Elev_trim[59],Elev_trim[60],Res_trim[0],Res_trim[1],Res_trim[2],Res_trim[3],Res_trim[4],Res_trim[5],Res_trim[6],Res_trim[7],Res_trim[8],Res_trim[9],Res_trim[10],Res_trim[11],Res_trim[12],Res_trim[13],Res_trim[14],Res_trim[15],Res_trim[16],Res_trim[17],Res_trim[18],Res_trim[19],Res_trim[20],Res_trim[21],Res_trim[22],Res_trim[23],Res_trim[24],Res_trim[25],Res_trim[26],Res_trim[27],Res_trim[28],Res_trim[29],Res_trim[30],Res_trim[31],Res_trim[32],Res_trim[33],Res_trim[34],Res_trim[35],Res_trim[36],Res_trim[37],Res_trim[38],Res_trim[39],Res_trim[40],Res_trim[41],Res_trim[42],Res_trim[43],Res_trim[44],Res_trim[45],Res_trim[46],Res_trim[47],Res_trim[48],Res_trim[49],Res_trim[50],Res_trim[51],Res_trim[52],Res_trim[53],Res_trim[54],Res_trim[55],Res_trim[56],Res_trim[57],Res_trim[58],Res_trim[59],Res_trim[60]
265094.436401341,3842918.10316262,666.046567498504,L4_2,884.5,666.046567498504,660.820719525051,655.333579152924,649.572081762192,643.522509501923,637.17045862864,630.500805211694,623.4976691239,616.144376231716,608.423418694923,600.316413281291,591.804057596976,582.866084128447,573.48121198649,563.627096237436,553.280274700929,542.416112087597,531.008741343598,519.031002062399,506.454375817141,493.248918259619,479.383187824221,464.824170867054,449.537203062028,433.48588686675,416.632004861709,398.935428756416,380.354023845858,360.843548689772,340.357549775882,318.847250916298,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,39.0219417022945,38.6653613046341,35.4546821058062,29.0266065038393,22.2089803695002,16.6230293195607,12.7182125238185,10.3029824316017,9.01732048566967,8.5451030975548,8.65773466554597,9.19252422115967,10.0212791550727,11.0307945598685,12.1186447782895,13.1990966942089,14.2112401465271,15.1229404451879,15.928316561691,16.6404202428074,17.2825813070058,17.8812016139661,18.4610016981525,19.0423846843692,19.6401595431211,20.2630396777673,20.9135309005499,21.5879186065474,22.2764130633776,22.9637278113852,23.6301096322398,24.2527840349518,24.8126039499835,25.2931691557145,25.6772264340854,25.9507588752733,26.1040791450748,26.132677567515,26.0376568992255,25.825631574868,,,,,,,,,,,,,,,,,,,,,
265099.389731791,3842921.49713982,665.839345818721,L4_2,890.5,665.839345818721,660.61642815101,655.132364599913,649.374097871262,643.327917806178,636.979428737839,630.313515216084,623.314306018241,615.965136360506,608.248508219884,600.146048672231,591.638466147196,582.705504495908,573.325894762057,563.477304541512,553.136284809941,542.27821409179,530.877239837733,518.906216870972,506.336642755874,493.13858993502,479.280634473124,464.729781238133,449.451385341393,433.409069649815,416.564638173659,398.877985123694,380.306999421232,360.807464433646,340.332952696681,318.834715372868,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,39.2593606040793,38.6094094889309,34.8414763732849,28.0935255114038,21.2541752917738,15.8013977841316,12.0637331108561,9.79447471730218,8.62260776298412,8.23950763013981,8.42708436949544,9.02995612628844,9.92282675736269,10.9917652301801,12.1316061476153,13.2536975691185,14.2954879708591,15.225092626994,16.0384980406075,16.7514583356899,17.3900468416882,17.9829445536009,18.5565085783075,19.1321766296306,19.725315902411,20.3448576025635,20.993297976082,21.6667640826801,22.3552141540403,23.0430560184521,23.7102103655631,24.3335805049248,24.8937584960798,25.3741253745628,25.7572285552287,26.0289226880566,26.1794638331714,26.204354439194,26.104775550228,25.887475334121,,,,,,,,,,,,,,,,,,,,,
265104.755839777,3842925.17394845,665.424619144945,L4_2,897,665.424619144945,660.207566095043,654.729660392646,648.977859405128,642.938468368236,636.597107779498,629.938679161324,622.947329112241,615.606411560703,607.898448131589,599.805086531019,591.307056850421,582.384125685793,573.015047962933,563.17751635393,552.848108164477,542.002229565552,530.61405703668,518.656475881365,506.101015668284,492.917782444549,479.075387559627,464.540872930459,449.279632569833,433.255330191175,416.429812693584,398.763019321114,380.212886280021,360.735246586872,340.283724909067,318.809627147371,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,39.5996963156839,38.2960664056287,33.3521463254576,26.0378032629883,19.2767773367877,14.1704541368615,10.7992775503398,8.82642715746713,7.87524913067369,7.66043152067738,7.98849088815286,8.72018029682392,9.7363677972181,10.9212639280506,12.1634427251595,13.3676625343767,14.4676255363425,15.4318192463479,16.2600541631123,16.9736417633726,17.6042548451727,18.1851728814124,18.7460082032106,19.3102142939447,19.8942107468507,20.5073044017975,21.1519222754792,21.8238367677502,22.5124758574807,23.2016200402532,23.8705297842805,24.4954644989506,25.0564894332935,25.5365430046827,25.9177802200426,26.1858046419667,26.3307638309166,26.3481921016409,26.2394363869024,26.0115195546406,,,,,,,,,,,,,,,,,,,,,
265109.709714339,3842928.56784766,665.009892471169,L4_2,903,665.009892471169,659.798704039076,654.326956185378,648.581620938995,642.549018930294,636.214786821157,629.563843106563,622.58035220624,615.2476867609,607.548388043294,599.464124389807,590.975647553646,582.062746875677,572.704201163809,562.877728166348,552.559931519014,541.726245039314,530.350874235628,518.406734891758,505.865388580694,492.696974954077,478.87014064613,464.351964622785,449.107879798273,433.101590732535,416.29498721351,398.648053518534,380.118773138809,360.663028740098,340.234497121452,318.784538921873,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,38.6364060741296,36.8552057086669,31.1699381095382,23.7623375581421,17.3975436605706,12.7604536829705,9.76819623514599,8.06496666412969,7.30163239602662,7.22611404104746,7.67077883269247,8.51158233567462,9.63434537283729,10.9203782453791,12.2513024423637,13.5250390948906,14.6716906902007,15.6604597320958,16.4952819178983,17.2031383912621,17.8212050743028,18.3871173442562,18.9334363101433,19.4853207338821,20.059967643401,20.6668347417499,21.3081046777801,21.9790655756471,22.6685253121515,23.3595807928263,24.0308018086444,24.657792628778,25.2200626938601,25.7000791191985,26.0796082306464,26.3440108469718,26.4833429696913,26.4931946585252,26.3751025758903,26.1363874774265,,,,,,,,,,,,,,,,,,,,,
265115.077001236,3842932.24448732,664.595165797392,L4_2,909.5,664.595165797392,659.389841983108,653.92425197811,648.185382472862,642.159569492352,635.832465862815,629.189007051803,622.213375300239,614.888961961098,607.198327954999,599.123162248595,590.644238256871,581.741368065561,572.393354364686,562.577939978766,552.271754873551,541.450260513075,530.087691434575,518.15699390215,505.629761493104,492.476167463606,478.664893732633,464.163056315111,448.936127026713,432.947851273895,416.160161733436,398.533087715954,380.024659997598,360.590810893324,340.185269333837,318.759450696375,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,37.6121476352859,35.1888899000761,28.8606440567452,21.7060162716633,15.8826966029114,11.7089028965218,9.03802580409528,7.54460672182176,6.92125893152247,6.94912106121028,7.48298252889065,8.41072672267704,9.62085497543069,10.9905219276018,12.3939544154056,13.7223793983674,14.902738853479,15.9053695928902,16.738514927633,17.4347151308397,18.0363316056459,18.5849478320438,19.1156641465719,19.6549868738393,20.2206012050063,20.8218936518404,21.4606367866714,22.1315173263958,22.822646006901,23.5163919970152,24.1906119708127,24.8202503046616,25.3842411114921,25.8645579575122,26.2425818591063,26.5034431096968,26.6371281830807,26.6393081251631,26.5117328626433,26.2620449038076,,,,,,,,,,,,,,,,,,,,,
265120.03141991,3842935.63830854,664.05602252947,L4_2,915.5,664.05602252947,658.858322698428,653.400737875833,647.670273812109,641.653286545198,635.335449914942,628.701721453174,621.736306568316,614.422620939216,606.743251028661,598.679912622578,590.213407296191,581.323576703484,571.989254581143,562.188216352684,551.897126212802,541.091481565926,529.745554686706,517.832331463526,505.323447079186,492.189118475629,478.398073441895,463.917476156473,448.712849006781,432.747990499604,415.984889067068,398.383632562906,379.902313233535,360.496927937696,340.121273377065,318.726836088402,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,35.4871782580472,33.199840094774,27.2539309823923,20.5470518290776,15.093093698786,11.1901559022175,8.69896671379863,7.31919376468525,6.77105977415729,6.85731931293496,7.44675260952166,8.43375019037963,9.70652525211411,11.1368928464654,12.5916921707145,13.9560963789682,15.1546209374353,16.1591458573813,16.9821427258809,17.6612422677478,18.2433416612842,18.7733217287852,19.2882699122564,19.8156129948112,20.3732100181607,20.9701543780255,21.6076556643225,22.2796990656733,22.9736381333249,23.6710854436764,24.3491755695042,24.9822040511072,25.5485143015193,26.0295625562368,26.4063594124778,26.66382227137,26.7918902402082,26.7863438234413,26.649169258086,26.3883582925397,,,,,,,,,,,,,,,,,,,,,
265125.398706806,3842939.3149482,663.392608234604,L4_2,922,663.392608234604,658.204289693781,652.756555225917,647.036434034659,641.030306783839,634.723873170478,628.102117876448,621.149274817718,613.84878960605,606.1832801338,598.134495187936,589.68327099478,580.809485591966,571.492010919011,561.708662512408,551.436146685476,540.650005067196,529.324556368003,517.43283523385,504.946528042989,491.835905492585,478.069751814661,463.615290452841,448.43810602293,432.502062371523,415.769216537546,398.199728411871,379.751765879911,360.381405221353,340.042526529868,318.686703903808,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,32.2981096920599,30.805869872346,26.1374356371746,20.1058434857269,14.9290086080808,11.1595112466181,8.73472535909289,7.3855099974598,6.853685408871,6.95562279080425,7.56699580941115,8.5840094854693,9.89225999940995,11.3576547921222,12.8402144054631,14.2201180274303,15.4203750374345,16.4147543720932,17.2196493783518,17.8770446891183,18.437497845704,18.9483958764739,19.4481956792538,19.964796793627,20.5159229840349,21.1101677171387,21.7480440311176,22.4227522876021,23.120843477323,23.8231558855616,24.5061078789697,25.1433626600559,25.7126605526645,26.1949271110667,26.5708173784436,26.8250558645175,26.9475584448033,26.9342428483443,26.7873655510399,26.5152939189821,,,,,,,,,,,,,,,,,,,,,
265130.353117727,3842942.7087746,662.729193939737,L4_2,928,662.729193939737,657.550256689133,652.112372576,646.402594257209,640.407327022479,634.112296426013,627.502514299723,620.562243067119,613.274958272885,605.623309238938,597.589077753295,589.153134693369,580.295394480447,570.994767256879,561.229108672133,550.975167158149,540.208528568466,528.903558049299,517.033339004174,504.569609006792,491.482692509541,477.741430187428,463.313104749209,448.163363039079,432.256134243443,415.553544008024,398.015824260835,379.601218526287,360.265882505011,339.963779682671,318.646571719214,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,28.9797530667625,28.0356362349969,24.6523342242422,19.7134346903724,15.0788661981002,11.5039335478155,9.11059251172717,7.73552349788848,7.16862473746854,7.24384111787508,7.84119823367749,8.85579014226333,10.1691139993147,11.6411920408457,13.1261994921711,14.500547482485,15.6865704833473,16.6599903868609,17.4404683403091,18.0732971536142,18.6116150866297,19.1044203753425,19.5908859251866,20.0989458280631,20.645910932578,21.2397031079234,21.8800371478542,22.5592737479655,23.2631407541813,23.9717025562975,24.6606802581158,25.3031342866223,25.8761984868784,26.3602581579069,26.7356289227165,26.9868696106912,27.103902225431,27.0828106908451,26.9261578291899,26.6427145063017,,,,,,,,,,,,,,,,,,,,,
265135.720387826,3842946.38542548,662.06577964487,L4_2,934.5,662.06577964487,656.896223684486,651.468189926083,645.768754479759,639.78434726112,633.500719681548,626.902910722998,619.97521131652,612.701126939719,605.063338344077,597.043660318653,588.622998391959,579.781303368929,570.497523594748,560.749554831858,550.514187630823,539.767052069736,528.482559730596,516.633842774498,504.192689970595,491.129479526497,477.413108560195,463.010919045577,447.888620055228,432.010206115362,415.337871478502,397.8319201098,379.450671172662,360.150359788668,339.885032835474,318.60643953462,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,24.7908464586568,24.5170874802974,22.7449122630665,19.3117565181732,15.5133009862712,12.2264614990469,9.84255640589157,8.38516735533601,7.72717124801442,7.72804936073819,8.27089991882058,9.24697062744163,10.5321250898062,11.9805319162403,13.4415500709444,14.7890262197525,15.9452891467424,16.8878225728742,17.6386440512598,18.2451193524616,18.761785048272,19.2383130639319,19.7139329730213,20.216191671743,20.7617298320137,21.3576465219694,22.002774966848,22.6885989255393,23.4000149603006,24.1163255602064,24.8125813528153,25.4612766695955,26.0389412930512,26.5254076568976,26.9006774903415,27.149171309712,27.2608489077664,27.231993069694,27.0654995481996,26.7705776707053,,,,,,,,,,,,,,,,,,,,,
265140.674790995,3842949.77925705,661.223230787152,L4_2,940.5,661.223230787152,656.065589244982,650.650065625704,644.963765825462,638.993151035207,632.72400550544,626.141402699185,619.229669752616,611.97235015872,604.352164585128,596.350969732857,587.949715137973,579.128397813344,569.866014622484,560.14051227208,549.928734804157,539.206368462837,527.947883804452,516.126474913147,503.713995577277,490.680892274613,476.996133806816,462.62713741563,447.539691204884,431.697872683601,415.063963236253,397.598358316538,379.259473150838,360.003643726852,339.785022831668,318.555470891723,296.271384881705,273.581187412164,249.756480069146,224.740537358977,198.473797513299,170.893720675338,141.934639995479,111.527605281626,79.6002188320813,,,,,,,,,,,,,,,,,,,,,,22.7608999824727,22.708059670084,21.8210159192916,19.5437640335447,16.4595712415656,13.3911632673236,10.9431027393972,9.32830996291077,8.51263787041892,8.38434256599586,8.82761983592674,9.72688221118696,10.9505402670753,12.3465758975485,13.7601121012376,15.063105240577,16.1780000401237,17.0834126492908,17.8025468213443,18.3835187753973,18.8811037829429,19.3447834758423,19.8132800790362,20.3134155541523,20.8609693944284,21.4621230640662,22.114788243987,22.8095646634504,23.5305333831769,24.2562668868158,24.9611874686985,25.6172759548276,26.2004636373944,26.6900201473714,27.0656623034437,27.311703831645,27.4181768636837,27.3815973739327,27.2052264499671,26.8987447421133,,,,,,,,,,,,,,,,,,,,,
