X,Y,Z,LINE,STN_CORR,Elev_trim,Res_trim
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,641.473363868758,18.1852322949388
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,636.473363868758,10.9766057028076
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,631.223363868758,3.88113658574172
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,625.710863868758,1.67829716385241
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,619.922738868758,1.29407309835284
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,613.845207618758,1.69799961782752
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,607.463799806258,2.65240863248361
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,600.763321603133,3.93876416614403
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,593.727819489851,5.50827803738089
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,586.340542270906,7.44468863131097
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,578.583901191013,9.70246604206043
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,570.439428057126,12.0462653520488
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,561.887731266545,14.202110650372
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,552.908449636434,16.0115333316344
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,543.480203924818,17.4451116688465
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,533.580545927621,18.5303006427742
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,523.185905030564,19.295073410698
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,512.271532088654,19.7542408964642
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,500.811440499649,19.9186632425371
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,488.778344331194,19.8071393846701
264371.887693893,3842423.16136827,641.473363868758,L4_1,9.5,476.143593354315,19.4522981078061
