X,Y,Z,LINE,STN_CORR,Elev_trim,Res_trim
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,665.524695754295,19.480548541409
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,660.524695754295,19.9164885599783
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,655.274695754295,19.1398206994555
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,649.762195754295,15.7669559578787
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,643.974070754295,11.5414120656329
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,637.896539504295,7.86502510191311
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,631.515131691795,5.26998394725352
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,624.81465348867,3.69028778884055
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,617.779151375389,2.84855712895687
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,610.391874156443,2.49734306944149
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,602.635233076551,2.48780655744718
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,594.490759942664,2.75186122312941
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,585.939063152082,3.26507928355007
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,576.959781521971,4.01533034345874
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,567.531535810355,4.98314941641697
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,557.631877813158,6.13407600353331
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,547.237236916101,7.41984644333194
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,536.322863974192,8.78372165219994
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,524.862772385186,10.1663446240656
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,512.829676216731,11.5105570931124
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,500.194925239853,12.7648998130626
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,486.928436714131,13.8859932650954
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,472.998623762123,14.840041580148
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,458.372320162514,15.6036271890979
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,443.014701382925,16.163919039351
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,426.889201664356,16.5183457913507
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,409.957426959859,16.6737687957857
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,392.179063520138,16.6451702390837
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,373.51178190843,16.4539265960243
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,353.911136216137,16.1258212785175
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,333.330458239229,15.6889692186424
264098.066614826,3842688.4447801,665.524695754295,L3_1,134.5,311.720746363475,15.1718623199736
